"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"81310161",2025,2,"WTA Tour",1735351800,"28 Dec 2024","United Cup WTA","","hard",1,"FINISHED","FINISHED","Fernandez L.","Vekic D.","914953","975382","","","","",1,2,0,6,4,6,3,"","","","","","",1.8,2,1.8,1.91,4,2,2,6,78,64,36,22,25,0,0,75
"93502013",2025,2,"WTA Tour",1735352100,"28 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Hontama M.","Burillo Escorihuela I.","252693","313970","","","","",1,2,0,6,1,6,2,"","","","","","",1.41,2.88,1.52,2.5,0,0,1,2,62,46,54,38,100,0,100,0
"45209416",2025,2,"WTA Tour",1735352700,"28 Dec 2024","Brisbane WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sonmez Z.","Kudermetova P.","337480","824108","","","","",2,0,2,2,6,3,6,"","","","","","",1.73,2.08,1.78,2.02,1,11,6,5,49,61,39,51,11,50,50,89
"74949822",2025,2,"WTA Tour",1735353600,"28 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zavatska K.","Janicijevic S.","350354","149526","","","","",2,1,2,6,4,1,6,2,6,"","","","",1.79,2,1.82,1.97,0,0,3,4,50,61,39,50,33,46,54,67
"40118071",2025,2,"WTA Tour",1735354200,"28 Dec 2024","Brisbane WTA - Qualification","Qualifier","hard",1,"FINISHED","RETIRED","Sorribes Tormo S.","Bejlek S.","355591","429517","","","","",2,1,1,7,6,2,6,0,1,"","","","",2.15,1.7,2.07,1.74,0,0,4,0,43,52,48,57,50,50,50,50
"35886510",2025,2,"WTA Tour",1735357500,"28 Dec 2024","Brisbane WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Hon P.","Guo H.","861465","676979","","","","",1,2,0,7,5,6,2,"","","","","","",1.3,3.45,1.43,2.8,4,3,2,5,74,59,41,26,50,0,100,50
"60842848",2025,2,"WTA Tour",1735357500,"28 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Friedsam A-L.","Brancaccio N.","909013","111614","","","","",1,2,1,2,6,6,2,6,3,"","","","",1.56,2.4,1.65,2.23,3,4,2,2,60,57,43,40,50,44,56,50
"20144080",2025,2,"WTA Tour",1735361400,"28 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Jimenez Kasintseva V.","Konjuh A.","199960","443315","","","","",1,2,0,6,4,7,5,"","","","","","",1.42,2.8,1.54,2.45,0,1,7,4,59,51,49,41,50,27,73,50
"47812889",2025,2,"WTA Tour",1735362000,"28 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bolkvadze M.","Burrage J.","434479","889635","","","","",2,1,2,6,2,6,7,3,6,"","","","",2.45,1.54,2.25,1.63,1,8,13,9,59,62,38,41,22,18,82,78
"67728686",2025,2,"WTA Tour",1735364100,"28 Dec 2024","Brisbane WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bogdan A.","Arango E.","288191","741705","","","","",1,2,0,6,2,6,4,"","","","","","",1.27,3.75,1.4,2.95,0,1,4,4,62,46,54,38,45,29,71,55
"58728398",2025,2,"WTA Tour",1735367400,"28 Dec 2024","United Cup WTA","","hard",1,"FINISHED","FINISHED","Gadecki O.","Podoroska N.","397015","499387","","","","",2,0,2,2,6,4,6,"","","","","","",1.44,2.75,1.5,2.5,1,1,5,2,47,64,36,53,67,29,71,33
"69697423",2025,2,"WTA Tour",1735377000,"28 Dec 2024","United Cup WTA","","hard",1,"FINISHED","FINISHED","Sakkari M.","Bouzas Maneiro J.","710062","595819","","","","",2,0,2,2,6,1,6,"","","","","","",1.44,2.75,1.5,2.5,4,1,4,0,36,63,37,64,100,54,46,0
"48461578",2025,2,"WTA Tour",1735423500,"28 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Stefanini L.","Bektas E.","647835","826437","","","","",1,2,0,6,3,7,5,"","","","","","",1.48,2.6,1.58,2.35,4,9,2,1,68,53,47,32,36,40,60,64
"75527784",2025,2,"WTA Tour",1735423500,"28 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Barry M.","Glushko L.","839218","863771","","","","",2,0,2,5,7,6,7,"","","","","","",4.4,1.21,3.3,1.33,0,2,4,2,47,52,48,53,50,40,60,50
"94122630",2025,2,"WTA Tour",1735423800,"28 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Hibino N.","Vickery S.","615524","555385","","","","",1,2,0,6,4,6,2,"","","","","","",1.92,1.86,1.91,1.87,4,2,1,1,57,39,61,43,86,38,63,14
"55725081",2025,4,"WTA Chall",1735429200,"28 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sierra S.","Bandecchi S.","519047","670831","","","","",1,2,0,6,4,6,2,"","","","","","",1.8,1.95,1.73,2,5,0,6,2,57,45,55,43,75,50,50,25
"80910275",2025,4,"WTA Chall",1735429200,"28 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Salkova D.","Oz I.","125061","142829","","","","",2,0,2,5,7,3,6,"","","","","","",1.25,3.65,1.36,3,4,5,16,5,46,57,43,54,50,43,57,50
"80042082",2025,2,"WTA Tour",1735429200,"28 Dec 2024","United Cup WTA","","hard",1,"FINISHED","FINISHED","Muchova K.","Helgo M.","563551","199497","","","","",1,2,0,6,2,6,2,"","","","","","",1.02,21,1.05,8.5,0,0,0,0,55,67,33,45,0,0,0,0
"54648842",2025,2,"WTA Tour",1735429500,"28 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Jimenez Kasintseva V.","Burrage J.","199960","889635","","","","",1,2,0,6,1,6,2,"","","","","","",2.12,1.7,2.04,1.76,2,3,9,2,61,51,49,39,57,0,100,43
"96063602",2025,4,"WTA Chall",1735429800,"28 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Micic E.","Palicova B.","678986","358964","","","","",2,0,2,4,6,1,6,"","","","","","",2.85,1.39,2.75,1.4,1,4,7,7,47,62,38,53,14,50,50,86
"92181178",2025,2,"WTA Tour",1735430100,"28 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Romero Gormaz L.","Janicijevic S.","275150","149526","","","","",1,2,0,6,2,6,2,"","","","","","",1.97,1.82,1.94,1.84,3,0,1,0,75,51,49,25,50,0,0,50
"38476684",2025,2,"WTA Tour",1735431900,"29 Dec 2024","Auckland WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Hontama M.","Friedsam A-L.","252693","909013","","","","",2,1,2,6,4,5,7,6,7,"","","","",1.86,1.92,1.87,1.91,0,5,4,4,57,59,41,43,45,28,72,55
"94822922",2025,4,"WTA Chall",1735434000,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Falei A.","Koevermans A.","768391","898497","","","","",2,0,2,3,6,5,7,"","","","","","",1.57,2.3,1.67,2.1,1,11,3,3,66,78,22,34,0,50,50,100
"31442094",2025,2,"WTA Tour",1735434300,"29 Dec 2024","Brisbane WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Rakhimova K.","Lamens S.","568609","689373","","","","",2,0,2,2,6,4,6,"","","","","","",2,1.8,1.98,1.82,2,3,3,2,56,64,36,44,0,43,57,100
"71670346",2025,2,"WTA Tour",1735434600,"29 Dec 2024","Brisbane WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Krueger A.","Uchijima M.","701534","482165","","","","",1,2,1,6,3,1,6,6,3,"","","","",1.3,3.5,1.4,3,5,3,3,7,65,58,42,35,60,60,40,40
"23329488",2025,4,"WTA Chall",1735434900,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Waltert S.","da Silva Fick G.","330724","685585","","","","",1,2,0,7,6,7,6,"","","","","","",1.22,4,1.36,3,7,4,5,4,64,61,39,36,27,23,77,73
"68217725",2025,4,"WTA Chall",1735436700,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Kung L.","Pridankina E.","329751","164893","","","","",2,1,2,3,6,6,3,4,6,"","","","",3.5,1.29,3,1.36,1,2,7,12,57,61,39,43,38,50,50,63
"33526294",2025,2,"WTA Tour",1735438200,"29 Dec 2024","United Cup WTA","","hard",1,"FINISHED","FINISHED","Siegemund L.","Haddad Maia B.","685811","692146","","","","",1,2,1,6,3,1,6,6,4,"","","","",3,1.4,2.63,1.44,1,4,2,7,57,53,47,43,28,71,29,72
"56101322",2025,2,"WTA Tour",1735440000,"29 Dec 2024","Brisbane WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Inglis M.","Joint M.","646421","690300","","","","",2,0,2,3,6,4,6,"","","","","","",2.2,1.67,2.2,1.67,3,2,0,2,56,64,36,44,50,67,33,50
"92556726",2025,4,"WTA Chall",1735440000,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Erjavec V.","Kraus S.","890144","879393","","","","",2,0,2,3,6,5,7,"","","","","","",1.65,2.15,1.67,2.1,2,8,1,2,58,63,37,42,14,44,56,86
"91799018",2025,4,"WTA Chall",1735440600,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","McPhee K.","Fruhvirtova L.","930566","334255","","","","",2,0,2,3,6,3,6,"","","","","","",2.7,1.45,2.62,1.44,1,4,6,3,52,64,36,48,33,45,55,67
"81055731",2025,2,"WTA Tour",1735441500,"29 Dec 2024","Brisbane WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Tomova V.","Zarazua R.","897792","988957","","","","",2,0,2,0,6,3,6,"","","","","","",2.2,1.67,2.1,1.73,0,0,2,1,38,65,35,62,20,67,33,80
"88788805",2025,2,"WTA Tour",1735441800,"29 Dec 2024","Brisbane WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Avanesyan E.","Sramkova R.","272544","123538","","","","",1,2,1,1,6,6,2,6,2,"","","","",2,1.8,2,1.8,0,4,2,0,59,56,44,41,44,60,40,56
"35000025",2025,4,"WTA Chall",1735444800,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Jacquemot E.","Chang H.","973113","322624","","","","",1,2,0,6,0,6,1,"","","","","","",1.86,1.86,1.44,2.62,3,1,4,4,71,40,60,29,60,0,100,40
"75627297",2025,4,"WTA Chall",1735447200,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Boskovic L.","Zidansek T.","260262","688936","","","","",1,2,1,3,6,7,5,6,2,"","","","",2.46,1.5,2.38,1.53,4,2,5,7,56,56,44,44,55,44,56,45
"73332734",2025,4,"WTA Chall",1735447500,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Saito S.","Fourlis J.","338426","461778","","","","",1,2,1,3,6,6,1,7,5,"","","","",1.27,3.5,1.44,2.62,2,4,5,7,59,57,43,41,45,33,67,55
"12581941",2025,2,"WTA Tour",1735449300,"29 Dec 2024","Brisbane WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Blinkova A.","Bejlek S.","126226","429517","","","","",1,2,0,6,1,7,6,"","","","","","",2.2,1.67,2.1,1.73,2,0,2,3,63,46,54,38,46,60,40,54
"49719097",2025,4,"WTA Chall",1735449300,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Rouvroy M.","Radivojevic L.","711882","272547","","","","",1,2,0,6,2,6,2,"","","","","","",1.85,1.88,1.85,1.85,1,1,1,3,80,50,50,20,36,0,0,64
"53904262",2025,4,"WTA Chall",1735452900,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Jakupovic D.","Ishii S.","334651","913576","","","","",2,0,2,4,6,3,6,"","","","","","",3.2,1.32,3.25,1.33,1,2,10,2,47,57,43,53,57,60,40,43
"30524486",2025,4,"WTA Chall",1735456200,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Eala A.","Aulia C.","261807","135412","","","","",1,2,0,6,1,6,2,"","","","","","",1.08,7,1.14,5,0,0,1,5,64,42,58,36,43,40,60,57
"60809969",2025,4,"WTA Chall",1735456500,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Selekhmeteva O.","Serban R.","825397","265494","","","","",1,2,1,7,6,5,7,6,4,"","","","",1.32,3.2,1.4,2.75,2,1,8,6,63,67,33,38,19,43,57,81
"53301567",2025,4,"WTA Chall",1735460100,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Subasic A.","Pedone G.","830290","300228","","","","",1,2,0,6,2,6,3,"","","","","","",6.25,1.1,4.33,1.2,1,0,10,3,56,41,59,44,58,38,63,42
"76876736",2025,2,"WTA Tour",1735461300,"29 Dec 2024","United Cup WTA","","hard",1,"FINISHED","FINISHED","Paolini J.","Bencic B.","324333","218416","","","","",1,2,0,6,1,6,1,"","","","","","",1.8,2,1.8,1.91,0,1,2,6,59,27,73,41,70,67,33,30
"17087719",2025,2,"WTA Tour",1735461600,"29 Dec 2024","Brisbane WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Bouzkova M.","Gibson T.","369605","828867","","","","",1,2,1,7,6,3,6,6,3,"","","","",1.2,4.5,1.29,3.75,9,5,7,1,59,55,45,41,36,38,62,64
"37822566",2025,2,"WTA Tour",1735462800,"29 Dec 2024","Brisbane WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Linette M.","Kessler M.","684064","421789","","","","",2,0,2,4,6,4,6,"","","","","","",1.67,2.2,1.73,2.1,0,1,2,1,56,67,33,44,67,80,20,33
"47956142",2025,2,"WTA Tour",1735467000,"29 Dec 2024","United Cup WTA","","hard",1,"FINISHED","FINISHED","Gauff C.","Fernandez L.","296713","914953","","","","",1,2,0,6,3,6,2,"","","","","","",1.29,3.75,1.33,3,1,0,3,1,69,50,50,31,67,0,100,33
"96808747",2025,2,"WTA Tour",1735511700,"29 Dec 2024","Auckland WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Niemeier J.","Hibino N.","534672","615524","","","","",2,0,2,3,6,4,6,"","","","","","",1.91,1.91,1.91,1.91,2,3,5,4,50,57,43,50,38,45,55,63
"36017644",2025,2,"WTA Tour",1735511700,"29 Dec 2024","Auckland WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Stefanini L.","Tauson C.","647835","359411","","","","",2,0,2,2,6,3,6,"","","","","","",2.63,1.5,2.38,1.57,0,5,4,4,37,58,42,63,50,64,36,50
"50520010",2025,2,"WTA Tour",1735515000,"29 Dec 2024","United Cup WTA","","hard",1,"FINISHED","FINISHED","Boulter K.","Podoroska N.","970027","499387","","","","",1,2,0,6,2,6,3,"","","","","","",1.22,4.33,1.3,3.4,7,1,5,4,66,51,49,34,36,50,50,64
"50245307",2025,4,"WTA Chall",1735515300,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Oz I.","Pridankina E.","142829","164893","","","","",1,2,0,6,1,6,2,"","","","","","",2.6,1.45,2.62,1.44,1,0,1,3,50,55,45,50,100,0,100,0
"45527973",2025,4,"WTA Chall",1735515300,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Waltert S.","Koevermans A.","330724","898497","","","","",1,2,1,5,7,6,3,7,6,"","","","",1.54,2.37,1.6,2.25,6,4,10,9,60,56,44,40,27,27,73,73
"58732064",2025,4,"WTA Chall",1735515300,"29 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Sierra S.","Palicova B.","519047","358964","","","","",1,2,0,6,0,6,2,"","","","","","",1.53,2.38,1.6,2.25,5,1,4,9,63,63,38,38,0,0,100,0
"55424640",2025,2,"WTA Tour",1735517400,"30 Dec 2024","Auckland WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Sun L.","Marino R.","460138","675084","","","","",2,1,2,3,6,6,3,3,6,"","","","",1.91,1.91,1.91,1.91,5,7,4,6,59,62,38,41,43,57,43,57
"74195183",2025,4,"WTA Chall",1735518000,"30 Dec 2024","Canberra Chall. Women","1/16-finals","hard",1,"FINISHED","FINISHED","Wei S.","Cabrera L.","500520","434532","","","","",1,2,0,6,3,6,4,"","","","","","",1.3,3.5,1.4,3,0,2,2,5,58,48,52,42,45,50,50,55
"85969236",2025,2,"WTA Tour",1735518900,"30 Dec 2024","Auckland WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Pera B.","Jimenez Kasintseva V.","557676","199960","","","","",1,2,0,6,2,7,5,"","","","","","",1.57,2.38,1.67,2.2,4,3,1,5,69,54,46,31,31,33,67,69
"13398351",2025,4,"WTA Chall",1735518900,"30 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","WALKOVER","Kraus S.","Fruhvirtova L.","879393","334255","","","","",1,"","","","","","","","","","","","",2.7,1.42,2.38,1.53,0,0,0,0,0,0,0,0,0,0,0,0
"95653680",2025,4,"WTA Chall",1735520400,"30 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Jacquemot E.","Rouvroy M.","973113","711882","","","","",1,2,0,6,4,6,3,"","","","","","",1.45,2.69,1.53,2.38,1,1,3,3,57,42,58,43,54,80,20,46
"12685055",2025,2,"WTA Tour",1735520700,"30 Dec 2024","Brisbane WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Hon P.","Birrell K.","861465","851560","","","","",2,1,2,6,3,5,7,2,6,"","","","",1.8,2,1.8,2,6,3,7,7,49,58,42,51,83,58,42,17
"72121840",2025,4,"WTA Chall",1735520700,"30 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Saito S.","Boskovic L.","338426","260262","","","","",1,2,0,7,5,6,2,"","","","","","",1.34,3.08,1.44,2.62,1,0,5,1,63,48,52,37,43,50,50,57
"94184395",2025,4,"WTA Chall",1735526700,"30 Dec 2024","Canberra Chall. Women - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Selekhmeteva O.","Ishii S.","825397","913576","","","","",1,2,1,6,7,6,3,6,3,"","","","",1.82,1.9,1.85,1.85,9,0,4,2,63,58,42,37,46,38,63,54
"84315337",2025,4,"WTA Chall",1735527600,"30 Dec 2024","Canberra Chall. Women","1/16-finals","hard",1,"FINISHED","FINISHED","Sasnovich A.","Teichmann J.","114904","920327","","","","",1,2,1,6,4,3,6,6,3,"","","","",2,1.8,2,1.8,4,2,3,12,64,58,42,36,27,75,25,73
